time,total energy,kinectic,gravitational
15.5934,2664.18,1022.28,-445.921
15.599,2664.06,1023.94,-447.607
15.6045,2663.94,1025.65,-449.353
15.6101,2663.82,1027.43,-451.158
15.6156,2663.7,1029.26,-453.023
15.6212,2663.58,1031.16,-454.947
15.6267,2663.46,1033.11,-456.931
15.6323,2663.34,1035.13,-458.974
15.6378,2663.23,1037.2,-461.076
15.6434,2663.11,1039.33,-463.238
15.649,2662.99,1041.52,-465.459
15.6545,2662.87,1043.77,-467.74
15.6601,2662.75,1046.08,-470.079
15.6656,2662.63,1048.45,-472.479
15.6712,2662.51,1050.88,-474.938
15.6767,2662.39,1053.37,-477.456
15.6823,2662.28,1055.92,-480.034
15.6878,2662.16,1058.53,-482.671
15.6934,2662.04,1061.19,-485.367
15.699,2661.92,1063.92,-488.123
15.7045,2661.8,1066.7,-490.938
15.7101,2661.68,1069.55,-493.813
15.7156,2661.56,1072.45,-496.747
15.7212,2661.44,1075.42,-499.741
15.7267,2661.32,1078.44,-502.794
15.7323,2661.21,1081.52,-505.906
15.7379,2661.09,1084.66,-509.078
15.7434,2660.97,1087.87,-512.309
15.749,2660.85,1091.13,-515.599
15.7545,2660.73,1094.45,-518.949
15.7601,2660.61,1097.83,-522.359
15.7656,2660.49,1101.27,-525.828
15.7712,2660.37,1104.76,-529.356
15.7767,2662.29,1108.32,-532.943
15.7823,2662.18,1111.94,-536.59
15.7879,2662.06,1115.62,-540.297
15.7934,2661.94,1119.35,-544.063
15.799,2661.82,1123.15,-547.888
15.8045,2661.7,1127,-551.773
15.8101,2661.58,1130.92,-555.717
15.8156,2661.46,1134.89,-559.721
15.8212,2661.34,1138.93,-563.784
15.8268,2661.23,1143.02,-567.906
15.8323,2661.11,1147.17,-572.088
15.8379,2660.99,1151.38,-576.329
15.8434,2660.87,1155.65,-580.629
15.849,2660.75,1159.98,-584.989
15.8545,2660.63,1164.37,-589.409
15.8601,2660.51,1168.82,-593.887
15.8656,2660.39,1173.33,-598.426
15.8712,2660.27,1177.9,-603.023
15.8768,2660.16,1182.52,-607.68
15.8823,2660.04,1187.21,-612.397
15.8879,2659.92,1191.96,-617.172
15.8934,2659.8,1196.76,-622.008
15.899,2659.68,1201.63,-626.902
15.9045,2659.56,1206.55,-631.857
15.9101,2659.44,1211.54,-636.87
15.9156,2659.32,1216.58,-641.943
15.9212,2662.13,1221.68,-647.075
15.9268,2662.01,1226.84,-652.267
15.9323,2661.89,1232.07,-657.518
15.9379,2661.77,1237.35,-662.829
15.9434,2661.65,1242.69,-668.199
15.949,2661.53,1248.09,-673.628
15.9545,2661.42,1253.55,-679.117
15.9601,2661.3,1259.06,-684.665
15.9657,2664.75,1264.64,-686.7
15.9712,2664.63,1259.06,-681.152
15.9768,2664.51,1253.55,-675.663
15.9823,2664.39,1248.09,-670.234
15.9879,2664.28,1242.69,-664.864
15.9934,2664.16,1237.35,-659.553
15.999,2664.04,1232.07,-654.302
16.0045,2663.92,1226.84,-649.11
16.0101,2663.8,1221.68,-643.978
16.0157,2663.68,1216.58,-638.905
16.0212,2663.56,1211.54,-633.891
16.0268,2663.44,1206.55,-628.937
16.0323,2663.33,1201.63,-624.043
16.0379,2663.21,1196.76,-619.207
16.0434,2663.09,1191.96,-614.431
16.049,2662.97,1187.21,-609.715
16.0546,2662.85,1182.52,-605.058
16.0601,2662.73,1177.9,-600.46
16.0657,2662.61,1173.33,-595.922
16.0712,2662.49,1168.82,-591.443
16.0768,2662.37,1164.37,-587.024
16.0823,2662.26,1159.98,-582.664
16.0879,2662.14,1155.65,-578.363
16.0934,2662.02,1151.38,-574.122
16.099,2661.9,1147.17,-569.941
16.1046,2661.78,1143.02,-565.818
16.1101,2661.66,1138.93,-561.755
16.1157,2661.54,1134.89,-557.752
16.1212,2661.42,1130.92,-553.808
16.1268,2661.31,1127,-549.923
16.1323,2661.19,1123.15,-546.098
16.1379,2661.07,1119.35,-542.332
16.1434,2660.95,1115.62,-538.625
16.149,2660.83,1111.94,-534.978
16.1546,2660.71,1108.32,-531.391
16.1601,2660.59,1104.76,-527.863
16.1657,2660.47,1101.27,-524.394
16.1712,2660.35,1097.83,-520.984
16.1768,2660.24,1094.45,-517.634
16.1823,2660.12,1091.13,-514.344
16.1879,2660,1087.87,-511.113
16.1935,2659.88,1084.67,-507.941
16.199,2659.76,1081.52,-504.828
16.2046,2659.64,1078.44,-501.775
16.2101,2659.52,1075.42,-498.782
16.2157,2659.4,1072.45,-495.848
16.2212,2659.29,1069.55,-492.973
16.2268,2659.17,1066.7,-490.158
16.2323,2659.05,1063.92,-487.402
16.2379,2658.93,1061.19,-484.706
16.2435,2658.81,1058.53,-482.068
16.249,2658.69,1055.92,-479.491
16.2546,2658.57,1053.37,-476.973
16.2601,2658.45,1050.88,-474.514
16.2657,2658.93,1048.45,-472.114
16.2712,2658.81,1046.08,-469.774
16.2768,2658.69,1043.77,-467.494
16.2824,2658.58,1041.52,-465.273
16.2879,2658.46,1039.33,-463.111
16.2935,2658.34,1037.2,-461.008
16.299,2658.22,1035.13,-458.965
16.3046,2658.1,1033.11,-456.982
16.3101,2657.98,1031.16,-455.058
16.3157,2657.86,1029.26,-453.193
16.3212,2657.74,1027.43,-451.388
16.3268,2657.62,1025.65,-449.642
16.3324,2657.51,1023.94,-447.955
16.3379,2657.39,1022.28,-446.328
16.3435,2657.27,1020.68,-444.761
16.349,2657.15,1019.14,-443.252
16.3546,2657.03,1017.67,-441.803
16.3601,2656.91,1016.25,-440.414
16.3657,2656.79,1014.89,-439.084
16.3712,2656.67,1013.59,-437.813
16.3768,2656.56,1012.35,-436.602
16.3824,2656.44,1011.16,-435.45
16.3879,2656.32,1010.04,-434.358
16.3935,2656.2,1008.98,-433.325
16.399,2656.08,1007.98,-432.352
16.4046,2655.96,1007.03,-431.437
16.4101,2655.84,1006.15,-430.583
16.4157,2655.72,1005.32,-429.787
16.4213,2655.6,1004.56,-429.051
16.4268,2655.49,1003.85,-428.375
16.4324,2655.37,1003.2,-427.758
16.4379,2655.25,1002.62,-427.2
16.4435,2655.13,1002.09,-426.702
16.449,2655.01,1001.62,-426.263
16.4546,2654.89,1001.21,-425.884
16.4601,2654.77,1000.86,-425.564
16.4657,2654.65,1000.57,-425.303
16.4713,2654.53,1000.34,-425.102
16.4768,2654.42,1000.17,-424.96
16.4824,2654.3,1000.06,-424.878
16.4879,2654.18,1000,-424.855
16.4935,2654.06,1000.01,-424.891
16.499,2653.94,1000.08,-424.987
16.5046,2653.82,1000.2,-425.142
16.5102,2653.7,1000.39,-425.357
16.5157,2653.58,1000.63,-425.631
16.5213,2653.47,1000.94,-425.964
16.5268,2653.35,1001.3,-426.357
16.5324,2653.23,1001.72,-426.809
16.5379,2653.11,1002.2,-427.321
16.5435,2652.99,1002.75,-427.892
16.549,2652.87,1003.35,-428.523
16.5546,2652.75,1004.01,-429.213
16.5602,2652.63,1004.73,-429.962
16.5657,2652.52,1005.5,-430.771
16.5713,2652.4,1006.34,-431.639
16.5768,2652.28,1007.24,-432.567
16.5824,2652.16,1008.2,-433.554
16.5879,2652.04,1009.22,-434.6
16.5935,2651.92,1010.29,-435.706
16.599,2651.8,1011.43,-436.871
16.6046,2651.68,1012.62,-438.096
16.6102,2651.56,1013.88,-439.38
16.6157,2651.45,1015.19,-440.723
16.6213,2651.33,1016.56,-442.126
16.6268,2654.38,1018,-443.588
16.6324,2654.26,1019.49,-445.11
16.6379,2654.15,1021.04,-446.692
16.6435,2654.03,1022.65,-448.332
16.6491,2653.91,1024.32,-450.032
16.6546,2653.79,1026.05,-451.791
16.6602,2653.67,1027.84,-453.61
16.6657,2653.55,1029.69,-455.488
16.6713,2653.43,1031.6,-457.426
16.6768,2653.31,1033.56,-459.423
16.6824,2653.2,1035.59,-461.479
16.6879,2653.08,1037.68,-463.595
16.6935,2652.96,1039.82,-465.77
16.6991,2652.84,1042.03,-468.005
16.7046,2652.72,1044.29,-470.299
16.7102,2652.6,1046.61,-472.652
16.7157,2652.48,1049,-475.065
16.7213,2652.36,1051.44,-477.538
16.7268,2652.25,1053.94,-480.069
16.7324,2652.13,1056.5,-482.66
16.738,2652.01,1059.12,-485.311
16.7435,2651.89,1061.8,-488.021
16.7491,2653.76,1064.54,-490.79
16.7546,2653.65,1067.34,-493.619
16.7602,2653.53,1070.2,-496.507
16.7657,2653.41,1073.12,-499.455
16.7713,2653.29,1076.1,-502.462
16.7768,2653.17,1079.13,-505.528
16.7824,2653.05,1082.23,-508.654
16.788,2652.93,1085.38,-511.839
16.7935,2652.81,1088.6,-515.084
16.7991,2652.7,1091.87,-518.388
16.8046,2652.58,1095.21,-521.751
16.8102,2652.46,1098.6,-525.174
16.8157,2652.34,1102.05,-528.656
16.8213,2652.22,1105.57,-532.198
16.8268,2652.1,1109.14,-535.799
16.8324,2651.98,1112.77,-539.46
16.838,2651.86,1116.46,-543.18
16.8435,2651.74,1120.21,-546.959
16.8491,2651.63,1124.02,-550.798
16.8546,2651.51,1127.89,-554.696
16.8602,2651.39,1131.81,-558.653
16.8657,2651.27,1135.8,-562.67
16.8713,2651.15,1139.85,-566.747
16.8769,2651.03,1143.95,-570.882
16.8824,2650.91,1148.12,-575.078
16.888,2650.79,1152.34,-579.332
16.8935,2650.67,1156.63,-583.646
16.8991,2650.56,1160.97,-588.02
16.9046,2650.44,1165.37,-592.452
16.9102,2650.32,1169.84,-596.945
16.9157,2650.2,1174.36,-601.496
16.9213,2650.08,1178.94,-606.107
16.9269,2649.96,1183.58,-610.778
16.9324,2649.84,1188.28,-615.508
16.938,2649.72,1193.04,-620.297
16.9435,2649.61,1197.86,-625.146
16.9491,2649.49,1202.74,-630.054
16.9546,2649.37,1207.68,-635.022
16.9602,2649.25,1212.67,-640.049
16.9658,2649.13,1217.73,-645.135
16.9713,2649.01,1222.85,-650.281
16.9769,2648.89,1228.02,-655.486
16.9824,2648.77,1233.26,-660.75
16.988,2648.65,1238.55,-666.074
16.9935,2648.54,1243.9,-671.458
16.9991,2648.42,1249.32,-676.901
17.0046,2648.3,1254.79,-682.403
17.0102,2649.44,1260.32,-686.7
17.0158,2649.33,1254.79,-681.198
17.0213,2649.21,1249.32,-675.755
17.0269,2649.09,1243.9,-670.371
17.0324,2648.97,1238.55,-665.047
17.038,2648.85,1233.26,-659.783
17.0435,2648.73,1228.02,-654.578
17.0491,2648.61,1222.85,-649.432
17.0546,2648.49,1217.73,-644.345
17.0602,2648.37,1212.67,-639.318
17.0658,2648.26,1207.68,-634.351
17.0713,2648.14,1202.74,-629.443
17.0769,2648.02,1197.86,-624.594
17.0824,2647.9,1193.04,-619.805
17.088,2647.78,1188.28,-615.075
17.0935,2647.66,1183.58,-610.404
17.0991,2647.54,1178.94,-605.793
17.1047,2647.42,1174.36,-601.242
17.1102,2647.31,1169.84,-596.749
17.1158,2647.19,1165.37,-592.317
17.1213,2647.07,1160.97,-587.943
17.1269,2646.95,1156.63,-583.629
17.1324,2646.83,1152.34,-579.375
17.138,2646.71,1148.12,-575.179
17.1435,2646.59,1143.95,-571.043
17.1491,2646.47,1139.85,-566.967
17.1547,2646.36,1135.8,-562.95
17.1602,2646.24,1131.81,-558.993
17.1658,2646.12,1127.89,-555.094
17.1713,2646,1124.02,-551.256
17.1769,2645.88,1120.21,-547.476
17.1824,2645.76,1116.46,-543.757
17.188,2645.64,1112.77,-540.096
17.1936,2645.52,1109.14,-536.495
17.1991,2645.4,1105.57,-532.953
17.2047,2645.29,1102.05,-529.471
17.2102,2645.17,1098.6,-526.048
17.2158,2645.05,1095.21,-522.685
17.2213,2644.93,1091.87,-519.381
17.2269,2645.39,1088.6,-516.136
17.2324,2645.27,1085.39,-512.951
17.238,2645.16,1082.23,-509.825
17.2436,2645.04,1079.13,-506.758
17.2491,2644.92,1076.1,-503.751
17.2547,2644.8,1073.12,-500.804
17.2602,2644.68,1070.2,-497.916
17.2658,2644.56,1067.34,-495.087
17.2713,2644.44,1064.54,-492.318
17.2769,2645.52,1061.8,-489.608
17.2824,2645.4,1059.12,-486.957
17.288,2645.28,1056.5,-484.366
17.2936,2645.16,1053.94,-481.834
17.2991,2645.04,1051.44,-479.362
17.3047,2644.92,1049,-476.949
17.3102,2644.8,1046.61,-474.596
17.3158,2644.68,1044.29,-472.302
17.3213,2644.56,1042.03,-470.067
17.3269,2644.45,1039.82,-467.892
17.3325,2644.33,1037.68,-465.776
17.338,2644.21,1035.59,-463.72
17.3436,2644.09,1033.56,-461.723
17.3491,2643.97,1031.6,-459.785
17.3547,2643.85,1029.69,-457.907
17.3602,2643.73,1027.84,-456.088
17.3658,2643.61,1026.05,-454.329
17.3713,2643.5,1024.32,-452.629
17.3769,2643.38,1022.65,-450.988
17.3825,2643.26,1021.04,-449.407
17.388,2643.14,1019.49,-447.885
17.3936,2643.02,1018,-446.423
17.3991,2642.9,1016.56,-445.02
17.4047,2642.78,1015.19,-443.677
17.4102,2642.66,1013.88,-442.393
17.4158,2642.54,1012.62,-441.168
17.4214,2642.43,1011.43,-440.003
17.4269,2642.31,1010.29,-438.897
17.4325,2642.19,1009.22,-437.851
17.438,2642.07,1008.2,-436.864
17.4436,2641.95,1007.24,-435.936
17.4491,2641.83,1006.34,-435.068
17.4547,2641.71,1005.51,-434.259
17.4602,2641.59,1004.73,-433.51
17.4658,2641.48,1004.01,-432.82
17.4714,2641.36,1003.35,-432.189
17.4769,2641.24,1002.75,-431.618
17.4825,2641.12,1002.2,-431.106
17.488,2641,1001.72,-430.654
17.4936,2640.88,1001.3,-430.261
17.4991,2640.76,1000.94,-429.927
17.5047,2640.64,1000.63,-429.653
17.5103,2640.53,1000.39,-429.439
17.5158,2640.41,1000.2,-429.283
17.5214,2640.29,1000.08,-429.188
17.5269,2640.17,1000.01,-429.151
17.5325,2640.05,1000,-429.174
17.538,2639.93,1000.06,-429.257
17.5436,2639.81,1000.17,-429.398
17.5491,2639.69,1000.34,-429.599
17.5547,2639.57,1000.57,-429.86
17.5603,2639.46,1000.86,-430.18
17.5658,2639.34,1001.21,-430.559
17.5714,2639.22,1001.62,-430.998
17.5769,2639.1,1002.09,-431.497
17.5825,2638.98,1002.62,-432.054
17.588,2638.86,1003.2,-432.671
17.5936,2638.74,1003.85,-433.348
17.5991,2638.62,1004.56,-434.084
17.6047,2638.51,1005.32,-434.879
17.6103,2638.39,1006.15,-435.734
17.6158,2638.27,1007.03,-436.648
17.6214,2638.15,1007.98,-437.622
17.6269,2638.03,1008.98,-438.655
17.6325,2637.91,1010.04,-439.747
17.638,2637.79,1011.16,-440.899
17.6436,2637.67,1012.35,-442.11
17.6492,2637.55,1013.59,-443.381
17.6547,2637.44,1014.89,-444.711
17.6603,2637.32,1016.25,-446.1
17.6658,2637.2,1017.67,-447.549
17.6714,2637.08,1019.14,-449.057
17.6769,2636.96,1020.68,-450.625
17.6825,2636.84,1022.28,-452.252
17.688,2636.72,1023.94,-453.938
17.6936,2636.6,1025.65,-455.684
17.6992,2638.43,1027.43,-457.489
17.7047,2638.32,1029.26,-459.354
17.7103,2638.2,1031.16,-461.278
17.7158,2638.08,1033.11,-463.262
17.7214,2637.96,1035.12,-465.305
17.7269,2637.84,1037.2,-467.407
17.7325,2637.72,1039.33,-469.569
17.7381,2637.6,1041.52,-471.79
17.7436,2637.48,1043.77,-474.07
17.7492,2637.36,1046.08,-476.41
17.7547,2637.25,1048.45,-478.81
17.7603,2637.13,1050.88,-481.268
17.7658,2637.01,1053.37,-483.787
17.7714,2636.89,1055.92,-486.364
17.7769,2636.77,1058.52,-489.001
17.7825,2636.65,1061.19,-491.698
17.7881,2636.53,1063.92,-494.454
17.7936,2636.41,1066.7,-497.269
17.7992,2636.3,1069.55,-500.144
17.8047,2636.18,1072.45,-503.078
17.8103,2636.06,1075.42,-506.071
17.8158,2635.94,1078.44,-509.124
17.8214,2635.82,1081.52,-512.237
17.827,2635.7,1084.66,-515.408
17.8325,2635.58,1087.87,-518.639
17.8381,2635.46,1091.13,-521.93
17.8436,2635.34,1094.45,-525.28
17.8492,2635.23,1097.83,-528.689
17.8547,2635.11,1101.27,-532.158
17.8603,2634.99,1104.76,-535.686
17.8658,2634.87,1108.32,-539.274
17.8714,2634.75,1111.94,-542.921
17.877,2634.63,1115.62,-546.627
17.8825,2634.51,1119.35,-550.393
17.8881,2634.39,1123.15,-554.218
17.8936,2634.27,1127,-558.103
17.8992,2634.16,1130.92,-562.047
17.9047,2634.04,1134.89,-566.051
17.9103,2633.92,1138.92,-570.114
17.9158,2633.8,1143.02,-574.236
17.9214,2633.68,1147.17,-578.418
17.927,2633.56,1151.38,-582.659
17.9325,2633.44,1155.65,-586.959
17.9381,2633.32,1159.98,-591.319
17.9436,2633.21,1164.37,-595.739
17.9492,2633.09,1168.82,-600.217
17.9547,2632.97,1173.33,-604.755
17.9603,2632.85,1177.9,-609.353
17.9659,2632.73,1182.52,-614.01
17.9714,2632.61,1187.21,-618.726
17.977,2632.49,1191.96,-623.502
17.9825,2632.37,1196.76,-628.337
17.9881,2632.26,1201.63,-633.232
17.9936,2632.14,1206.55,-638.186
17.9992,2632.02,1211.53,-643.2
18.0047,2631.9,1216.58,-648.273
18.0103,2631.78,1221.68,-653.405
18.0159,2631.66,1226.84,-658.597
18.0214,2631.54,1232.06,-663.848
18.027,2631.42,1237.35,-669.159
18.0325,2631.3,1242.69,-674.529
18.0381,2631.19,1248.09,-679.958
18.0436,2631.07,1253.54,-685.447
18.0492,2635.24,1259.06,-686.7
18.0548,2635.12,1253.54,-681.211
18.0603,2635.01,1248.09,-675.782
18.0659,2634.89,1242.69,-670.412
18.0714,2634.77,1237.35,-665.101
18.077,2634.65,1232.06,-659.85
18.0825,2634.53,1226.84,-654.659
18.0881,2634.41,1221.68,-649.526
18.0936,2634.29,1216.58,-644.453
18.0992,2634.17,1211.54,-639.44
18.1048,2634.06,1206.55,-634.486
18.1103,2633.94,1201.63,-629.591
18.1159,2633.82,1196.76,-624.756
18.1214,2633.7,1191.96,-619.98
18.127,2633.58,1187.21,-615.264
18.1325,2639.07,1182.52,-610.607
18.1381,2638.95,1177.9,-606.009
18.1436,2638.83,1173.33,-601.471
18.1492,2638.71,1168.82,-596.992
18.1548,2638.59,1164.37,-592.573
18.1603,2638.47,1051.44,-590.67
18.1659,2638.35,1155.65,-582.953
18.1714,2639.42,1151.38,-578.712
18.177,2639.3,1147.17,-574.53
18.1825,2639.18,1143.02,-570.408
18.1881,2639.06,1138.92,-566.345
18.1937,2638.94,1134.89,-562.341
18.1992,2638.83,1130.92,-558.397
18.2048,2638.71,1127,-554.512
18.2103,2638.59,1123.15,-550.687
18.2159,2638.47,1119.35,-546.921
18.2214,2638.35,1115.62,-543.215
18.227,2638.23,1111.94,-539.568
18.2325,2638.11,1108.32,-535.98
18.2381,2637.99,1104.76,-532.452
18.2437,2637.87,1101.27,-528.983
18.2492,2637.76,1097.83,-525.574
18.2548,2637.64,1094.45,-522.224
18.2603,2637.52,1091.13,-518.933
18.2659,2637.4,1087.87,-515.702
18.2714,2637.28,1084.66,-512.53
18.277,2637.16,1081.52,-509.418
18.2826,2637.04,1078.44,-506.365
18.2881,2636.92,1075.42,-503.371
18.2937,2636.8,1072.45,-500.437
18.2992,2636.69,1069.55,-497.563
18.3048,2636.57,1066.7,-494.747
18.3103,2636.45,1063.92,-491.992
18.3159,2636.33,1061.19,-489.295
18.3214,2636.21,1058.52,-486.658
18.327,2636.09,1055.92,-484.08
18.3326,2635.97,1053.37,-481.562
18.3381,2635.85,1050.88,-479.103
18.3437,2635.74,1048.45,-476.704
18.3492,2635.62,1046.08,-474.364
18.3548,2635.5,1043.77,-472.083
18.3603,2635.38,1041.52,-469.862
18.3659,2635.26,1039.33,-467.7
18.3714,2635.14,1037.2,-465.598
18.377,2635.02,1035.12,-463.555
18.3826,2634.9,1033.11,-461.572
18.3881,2634.78,1031.16,-459.648
18.3937,2634.67,1029.26,-457.783
18.3992,2634.55,1027.43,-455.978
18.4048,2634.43,1025.65,-454.232
18.4103,2634.31,1023.94,-452.545
18.4159,2634.19,1022.28,-450.918
18.4215,2634.07,1020.68,-449.35
18.427,2633.95,1019.14,-447.842
18.4326,2633.83,1017.67,-446.393
18.4381,2633.72,1016.25,-445.004
18.4437,2633.6,1014.89,-443.674
18.4492,2633.48,1013.59,-442.403
18.4548,2633.36,1012.35,-441.192
18.4603,2633.24,1011.16,-440.04
18.4659,2633.12,1010.04,-438.948
18.4715,2633,1008.98,-437.915
18.477,2632.88,1007.98,-436.942
18.4826,2632.77,1007.03,-436.028
18.4881,2632.65,1006.15,-435.173
18.4937,2632.53,1005.32,-434.378
18.4992,2632.41,1004.56,-433.642
18.5048,2632.29,1003.85,-432.965
18.5104,2632.17,1003.2,-432.348
18.5159,2632.05,1002.62,-431.79
18.5215,2631.93,1002.09,-431.292
18.527,2631.81,1001.62,-430.853
18.5326,2631.7,1001.21,-430.474
18.5381,2631.58,1000.86,-430.154
18.5437,2631.46,1000.57,-429.893
18.5492,2631.34,1000.34,-429.692
18.5548,2631.22,1000.17,-429.55
18.5604,2631.1,1000.06,-429.468
18.5659,2630.98,1000,-429.445
18.5715,2630.86,1000.01,-429.481
18.577,2630.75,1000.08,-429.577
18.5826,2630.63,1000.2,-429.732
18.5881,2630.51,1000.39,-429.947
18.5937,2630.39,1000.63,-430.221
18.5992,2630.27,1000.94,-430.555
18.6048,2630.15,1001.3,-430.948
18.6104,2630.03,1001.72,-431.4
18.6159,2629.91,1002.2,-431.912
18.6215,2629.79,1002.75,-432.483
18.627,2635.26,1003.35,-433.113
18.6326,2635.14,1004.01,-433.803
18.6381,2635.02,1004.73,-434.553
18.6437,2636.85,1005.51,-435.362
18.6493,2636.73,1006.34,-436.23
18.6548,2636.61,1007.24,-437.157
18.6604,2636.49,1008.2,-438.144
18.6659,2636.38,1009.22,-439.191
18.6715,2636.26,1010.29,-440.297
18.677,2636.14,1011.43,-441.462
18.6826,2636.02,1012.62,-442.687
18.6881,2635.9,1013.88,-443.971
18.6937,2635.78,1015.19,-445.314
18.6993,2635.66,1016.56,-446.717
18.7048,2635.54,1018,-448.179
18.7104,2635.42,1019.49,-449.701
18.7159,2635.31,1021.04,-451.282
18.7215,2635.19,1022.65,-452.923
18.727,2635.07,1024.32,-454.623
18.7326,2634.95,1026.05,-456.382
18.7382,2634.83,1027.84,-458.201
18.7437,2634.71,1029.69,-460.079
18.7493,2634.59,1031.6,-462.017
18.7548,2634.47,1033.56,-464.014
18.7604,2634.36,1035.59,-466.07
18.7659,2634.24,1037.68,-468.186
18.7715,2634.12,1039.82,-470.361
18.777,2634,1042.03,-472.596
18.7826,2633.88,1044.29,-474.89
18.7882,2633.76,1046.61,-477.243
18.7937,2633.64,1049,-479.656
18.7993,2633.52,1051.44,-482.128
18.8048,2633.41,1053.94,-484.66
18.8104,2633.29,1056.5,-487.251
18.8159,2633.17,1059.12,-489.902
18.8215,2633.05,1061.8,-492.612
18.827,2632.93,1064.54,-495.381
18.8326,2632.81,1067.34,-498.21
18.8382,2632.69,1070.2,-501.098
18.8437,2632.57,1073.12,-504.046
18.8493,2632.45,1076.1,-507.052
18.8548,2632.34,1079.13,-510.119
18.8604,2632.22,1082.23,-513.245
18.8659,2632.1,1085.39,-516.43
18.8715,2631.98,1088.6,-519.674
18.8771,2631.86,1091.87,-522.978
18.8826,2631.74,1095.21,-526.342
18.8882,2631.62,1098.6,-529.765
18.8937,2631.5,1102.05,-533.247
18.8993,2631.39,1105.57,-536.789
18.9048,2631.27,1109.14,-540.39
18.9104,2631.15,1001.3,-539.385
18.9159,2631.03,1001.72,-539.837
18.9215,2630.91,1002.2,-540.349
18.9271,2630.79,1002.75,-540.92
18.9326,2630.67,1003.35,-541.551
18.9382,2630.55,1004.01,-542.241
18.9437,2630.43,1004.73,-542.99
18.9493,2630.32,1005.51,-543.799
18.9548,2630.2,1006.34,-544.667
18.9604,2630.08,1007.24,-545.595
18.966,2629.96,1008.2,-546.582
18.9715,2629.84,1009.22,-547.628
18.9771,2629.72,1010.29,-548.734
18.9826,2632.22,1011.43,-549.899
18.9882,2632.1,1012.62,-551.124
18.9937,2631.98,1013.88,-552.408
18.9993,2631.86,1015.19,-553.752
19.0048,2631.74,1016.56,-555.155
19.0104,2631.62,1018,-556.617
19.016,2631.5,1019.49,-558.139
19.0215,2631.38,1021.04,-559.72
19.0271,2631.26,1124.02,-553.897
19.0326,2631.15,1120.21,-550.117
19.0382,2631.03,1116.46,-546.398
19.0437,2630.91,1112.77,-542.737
19.0493,2630.79,1109.14,-539.136
19.0548,2630.67,1105.57,-535.594
19.0604,2630.55,1102.05,-532.112
19.066,2630.43,1098.6,-528.689
19.0715,2630.31,1095.21,-525.326
19.0771,2630.19,1091.87,-522.022
19.0826,2630.08,1088.6,-518.777
19.0882,2629.96,1085.39,-515.592
19.0937,2629.84,1082.23,-512.466
19.0993,2629.72,1079.13,-509.4
19.1049,2629.6,1076.1,-506.393
19.1104,2629.48,1073.12,-503.445
19.116,2631.88,1070.2,-500.557
19.1215,2631.76,1067.34,-497.728
19.1271,2631.64,1064.54,-494.959
19.1326,2631.52,1061.8,-492.249
19.1382,2631.4,1059.12,-489.599
19.1437,2631.28,1056.5,-487.008
19.1493,2631.16,1053.94,-484.476
19.1549,2631.05,1051.44,-482.004
19.1604,2630.93,1049,-479.591
19.166,2630.81,1046.61,-477.237
19.1715,2630.69,1044.29,-474.943
19.1771,2630.57,1042.03,-472.708
19.1826,2630.45,1039.82,-470.533
19.1882,2630.33,1037.68,-468.417
19.1938,2630.21,1035.59,-466.361
19.1993,2630.09,1033.56,-464.364
19.2049,2629.98,1031.6,-462.426
19.2104,2629.86,1029.69,-460.548
19.216,2629.74,1027.84,-458.729
19.2215,2629.62,1026.05,-456.97
19.2271,2629.5,1024.32,-455.27
19.2326,2629.38,1022.65,-453.63
19.2382,2629.26,1021.04,-452.048
19.2438,2629.14,1019.49,-450.527
19.2493,2629.03,1018,-449.064
19.2549,2628.91,1016.56,-447.662
19.2604,2628.79,1015.19,-446.318
19.266,2628.67,1013.88,-445.034
19.2715,2628.55,1012.62,-443.809
19.2771,2628.43,1011.43,-442.644
19.2826,2628.31,1010.29,-441.538
19.2882,2628.19,1009.22,-440.492
19.2938,2628.08,1008.2,-439.505
19.2993,2627.96,1007.24,-438.577
19.3049,2627.84,1006.34,-437.709
19.3104,2627.72,1005.51,-436.9
19.316,2627.6,1004.73,-436.151
19.3215,2627.48,1004.01,-435.461
19.3271,2627.36,1003.35,-434.83
19.3327,2627.24,1002.75,-434.259
19.3382,2627.12,1002.2,-433.748
19.3438,2627.01,1001.72,-433.295
19.3493,2626.89,1001.3,-432.902
19.3549,2626.77,1000.94,-432.569
19.3604,2626.65,1000.63,-432.295
19.366,2626.53,1000.39,-432.08
19.3715,2626.41,1000.2,-431.925
19.3771,2626.29,1000.08,-431.829
19.3827,2626.17,1000.01,-431.792
19.3882,2626.06,1000,-431.815
19.3938,2625.94,1000.06,-431.898
19.3993,2625.82,1000.17,-432.04
19.4049,2625.7,1000.34,-432.241
19.4104,2625.58,1000.57,-432.501
19.416,2625.46,1000.86,-432.821
19.4216,2625.34,1001.21,-433.201
19.4271,2625.22,1001.62,-433.64
19.4327,2625.1,1002.09,-434.138
19.4382,2624.99,1002.62,-434.695
19.4438,2624.87,1003.2,-435.313
19.4493,2624.75,1003.85,-435.989
19.4549,2624.63,1004.56,-436.725
19.4604,2624.51,1005.32,-437.52
19.466,2624.39,1006.15,-438.375
19.4716,2624.27,1007.03,-439.289
19.4771,2624.15,1007.98,-440.263
19.4827,2624.03,1008.98,-441.296
19.4882,2623.92,1010.04,-442.388
19.4938,2623.8,1011.16,-443.54
19.4993,2623.68,1012.35,-444.751
19.5049,2623.56,1013.59,-446.022
